X_gc_pc,Y_gc_pc,Z_gc_pc,R_gc_pc
5216.513531,4108.503921,3697.691521,6640.167008
6706.795526,5980.458647,-1113.981778,8985.932999
4706.824031,4998.753472,-1538.952281,6865.983450
7853.936994,2952.088852,-5496.773998,8390.420424
11147.187043,-367.455070,5451.767722,11153.241780
11810.048701,-382.254611,-5027.095547,11816.233279
5032.256084,5232.225521,-1439.224794,7259.461770
7290.987876,5916.665518,-1821.945092,9389.645097
11478.973504,3796.906966,-3649.557425,12090.630059
4439.624898,-2136.680360,4570.764817,4927.034828
3190.358561,-3703.066691,-988.802361,4887.851335
5220.459716,3587.332624,4210.475889,6334.205160
7285.117016,-6092.552310,1093.543910,9496.953385
7491.608666,6210.110277,-192.312680,9730.861732
8102.089248,-5262.076495,-3364.449123,9660.916066
8151.943502,-6111.151457,1292.127547,10188.245923
11426.785326,1056.656039,5194.391206,11475.536801
3507.002718,2843.433532,3099.856882,4514.884530
9324.928750,-4050.561447,-4599.057966,10166.678131
3073.902867,3659.369402,-379.812472,4779.106952
8646.417005,1860.977498,5938.325509,8844.419951
3269.272830,3927.455751,-178.856498,5110.093298
5478.794716,291.348938,-5651.778996,5486.535861
10795.224445,5178.479841,2246.788131,11973.033211
8524.543926,-5978.961290,1757.543404,10412.292123
8211.152996,-327.810608,-6236.891543,8217.693917
7558.739791,6017.411341,-1570.319910,9661.458817
5578.586523,1621.550191,-5469.681931,5809.479548
11473.664482,5217.645159,-738.679249,12604.316627
11586.512137,630.395305,-5157.805166,11603.648639
8759.485328,-5646.126504,-2595.085337,10421.483949
8401.341467,-5711.547475,-2510.611038,10158.952358
5650.251389,-4561.026365,3477.970271,7261.425636
8362.673324,-5302.126458,-3291.123088,9901.860941
3511.612629,-3593.211983,-2198.874603,5024.200993
11079.406537,4267.910994,-3470.863203,11873.007768
11790.460072,5027.121798,-528.097365,12817.445233
11026.124995,4101.976205,-3708.591924,11764.422689
7993.789521,3371.220509,5256.412573,8675.586356
5005.389548,5356.568728,-776.362490,7331.217707
4277.814168,-2750.084058,-4081.480827,5085.534032
4208.580759,-3125.942319,3729.344195,5242.486757
8054.777451,328.517834,-6235.408816,8061.474043
10761.281633,5150.835545,2348.540191,11930.477325
3060.385875,3422.144322,1288.682836,4590.973041
7152.800786,-6008.151383,-1400.228961,9341.329784
4629.260467,4826.833343,1871.051735,6687.927377
5967.709146,-4537.070274,-3713.293243,7496.569824
8065.596371,662.699341,6210.490206,8092.775496
8491.524584,229.372339,6230.333234,8494.621912
8276.517674,-5982.633720,-1789.685552,10212.377345
5094.602408,-2361.333535,4924.985951,5615.235504
11028.605890,418.108647,-5513.162450,11036.528563
8366.044876,321.652085,6231.452490,8372.225924
11007.229300,4508.441762,-3215.581769,11894.752792
3301.641059,3718.869834,-1393.851029,4973.009805
11838.110366,3004.656129,4020.784558,12213.468610
5664.797706,-576.266859,5714.075135,5694.033416
6137.857793,2365.735619,5429.394440,6577.993866
6057.759782,912.902650,5824.463173,6126.160692
4154.771651,-274.391764,-4815.158436,4163.822560
8217.763038,4950.311907,3805.993785,9593.602938
5951.604753,-3813.184625,-4443.128496,7068.378606
7262.138546,5437.817249,2950.056815,9072.403910
4975.013555,-1654.977301,5133.605221,5243.063011
11250.771654,2152.361710,4958.274609,11454.803523
4040.152847,-2509.695028,4004.752567,4756.196396
4995.015002,-4926.011225,2228.416183,7015.394605
8092.116611,5118.003421,-3578.843721,9574.774685
5475.357937,251.694691,5651.348926,5481.139914
11270.870656,5140.059959,-1631.123425,12387.604358
5031.428288,-1830.838459,-5108.800851,5354.179683
7755.661022,14.709878,-6235.442792,7755.674972
11693.659369,4996.061521,-1139.220067,12716.221930
7293.888687,-6163.978323,-569.907556,9549.630409
4947.098608,-2597.491981,4708.094742,5587.553063
5484.211084,2559.009095,5050.826447,6051.867378
7178.186688,6105.676585,911.799594,9423.675010
8113.055381,-5719.378452,-2509.115365,9926.376856
3362.882568,3157.403883,-2524.428695,4612.827598
4570.506691,4730.586797,-2004.409893,6577.840289
7664.875162,-1347.684444,6081.911430,7782.452352
11066.639522,5123.010881,2025.576548,12194.906756
6588.598156,-2654.779415,5442.167955,7103.342833
3722.131365,-3676.511833,2477.424715,5231.730226
5154.151258,4049.123515,3714.230250,6554.439444
4501.744344,1952.130291,-4698.689518,4906.782532
11706.043284,4535.391722,-2365.011251,12553.932748
4129.072696,334.687544,4790.214927,4142.614764
4983.207482,5015.666150,1997.853166,7070.308602
10211.396100,-3621.670248,4640.361784,10834.625314
3960.886941,3434.395844,3146.991797,5242.489883
7754.936125,4638.629015,-4164.968327,9036.366164
11407.877215,3930.056852,-3573.790238,12065.861321
5966.455241,-126.441449,5860.807516,5967.794868
7751.444929,5573.290660,-2795.981111,9547.065898
7231.196734,-5961.156026,1640.513465,9371.530685
11174.064456,5149.945244,-1777.292126,12303.725147
3321.229697,-3986.939462,257.986321,5189.051259
6046.355465,3187.191147,-4953.929440,6834.954412
11016.018391,5383.236141,-1285.742273,12260.990684
3221.582666,3724.799345,-1059.971539,4924.705578
5859.664912,2307.723971,5345.577804,6297.718858
8013.419682,3207.720835,-5358.611235,8631.591275
4000.868150,-2648.145668,3875.434549,4797.876763
12139.253806,2957.486862,-3758.423475,12494.327173
7242.397879,6020.833154,1412.664521,9418.214210
11585.703069,4208.756287,3046.839314,12326.481456
10492.723772,-2258.958415,5318.254867,10733.133059
3998.912239,-116.856173,-4690.452107,4000.619259
3055.741633,-3612.588540,-522.623935,4731.633215
11324.567272,2581.577415,-4699.679950,11615.092158
8064.897736,2727.926793,5619.188901,8513.762980
8376.176691,-6161.710991,-987.450964,10398.414220
11234.880396,3241.528494,-4336.442006,11693.162296
9659.742654,-4666.327746,-3855.777756,10727.779023
11391.496214,2731.012713,4565.564450,11714.291119
12081.945381,2425.360395,4177.898848,12322.977613
4618.039780,5106.147932,-801.482249,6884.695934
9627.681252,-3399.785921,-5018.179866,10210.327644
5492.723335,4264.931283,-3729.540299,6954.110186
4492.088912,4879.759945,-1421.012978,6632.565108
4592.456376,4859.863754,-1710.870012,6686.473755
10062.017101,-3132.089412,5043.873679,10538.224339
5337.282934,-4199.168785,-3689.521745,6791.141848
5295.956442,4784.251207,2850.943240,7136.961135
5913.439802,3172.746297,4904.470896,6710.818829
4823.701007,-4675.308397,-2503.716754,6717.633513
11175.918661,5336.606528,1098.642373,12384.689223
4291.724290,-3219.789922,3737.165814,5365.253444
11599.779514,2514.908703,-4536.481954,11869.273380
11380.451921,4393.793397,3013.976157,12199.184659
7139.412027,6038.906321,-1250.332895,9350.914053
7221.472177,-5884.072824,-1888.146462,9315.147524
4230.317011,2345.378461,-4285.335042,4836.980684
3159.489831,3730.002170,-691.959026,4888.281107
7910.186862,5278.207428,-3332.209462,9509.496824
4566.294461,-4643.209180,2191.924083,6512.329583
6877.581031,-6120.696228,14.800798,9206.739007
7247.683427,5178.564282,-3377.782544,8907.662043
12125.419150,2189.335943,-4264.740891,12321.484546
7024.005252,5715.246214,-2265.290363,9055.423185
7579.804483,5342.956017,3189.474452,9273.651654
8011.127827,-1569.506871,-6043.058581,8163.425805
4086.032517,301.783860,-4755.610356,4097.161850
10937.616652,5437.447678,1226.216531,12214.634471
7125.858807,6031.356189,1280.745800,9335.690720
5207.228129,-4885.807785,-2578.086511,7140.472149
11042.659974,641.274647,-5483.252228,11061.264507
6951.249662,6040.848281,-1073.426074,9209.327870
11891.632233,4030.649196,2925.189942,12556.155865
2979.341573,-3535.617946,-243.248246,4623.534413
4901.834027,5349.847733,169.561784,7255.952563
9475.505481,-4682.788573,3906.346733,10569.470798
8231.581241,3489.057565,5179.142152,8940.495088
7549.252891,-2182.347277,5823.506805,7858.362351
10760.863643,5659.488339,-114.769925,12158.371379
4921.082698,4127.768347,-3421.587804,6423.046508
3038.739665,3547.661176,-768.666492,4671.171006
3123.042247,-3727.580782,-330.606194,4862.946777
5342.505745,-692.360080,5551.187096,5387.182020
8489.062039,3051.047571,5438.500134,9020.702056
4880.336578,-5339.128287,61.296959,7233.531363
11725.242767,1831.414050,-4762.577023,11867.408958
6229.003320,518.725368,5928.102669,6250.564643
5137.641448,4823.286314,-2614.689568,7046.946184
3980.012037,-3558.545971,3032.299988,5338.889889
11823.289241,1860.683611,4672.348717,11968.805787
4828.116421,-2637.722067,4604.961064,5501.662101
4645.081594,873.679235,-5113.239479,4726.531331
3217.555106,3301.449866,2012.010905,4610.014325
7540.106767,-5755.128987,2357.668791,9485.500498
8122.231477,-992.751953,6166.870210,8182.676860
7583.446893,6214.525815,-285.705200,9804.539658
8160.771806,4769.672831,-4033.061681,9452.405799
5487.230380,-1567.346346,-5441.195261,5706.686588
3848.293612,2812.724563,3580.180387,4766.632269
8684.276165,1485.177733,6040.878518,8810.357848
11485.913142,2691.583772,-4520.436369,11797.068445
8221.921757,1616.180009,-6032.531383,8379.262210
5632.661800,3211.666913,-4743.941098,6483.955838
2886.947842,-3382.306237,390.330963,4446.848696
7877.764470,2087.775486,-5881.312460,8149.722666
3105.666739,-3622.038045,-846.687901,4771.197491
11660.077138,1575.133516,-4900.657396,11765.986761
7770.281163,224.071536,6232.226988,7773.511266
10933.364105,-1627.842407,5334.295382,11053.882646
10244.302649,-3223.399064,-4911.641270,10739.461732
7920.245764,-1642.498625,-6021.972873,8088.763484
10407.754178,-2924.140948,5023.095602,10810.732968
4609.082605,4876.163276,-1702.823250,6709.739992
4119.120808,-3073.831656,3677.456491,5139.610616
12011.974970,4069.164938,2705.232398,12682.493681
7575.987399,-5922.103265,-1908.617476,9615.970682
7642.369348,4804.168194,3963.330412,9026.950830
11084.979370,-2430.787193,4931.682277,11348.369663
11423.796736,5095.879870,-1462.550791,12508.841814
7239.644804,5563.048590,-2695.749193,9130.167934
7529.081006,5465.695873,2964.002699,9303.810627
4215.521829,2071.163143,4411.029293,4696.843733
3639.021495,3685.239727,-2306.688599,5179.137890
8457.197602,3081.172711,5423.564030,9000.989755
2925.253867,-3422.288839,548.263149,4502.129617
8406.430486,2143.953650,5860.280348,8675.517897
11265.009789,4802.236351,2463.369784,12245.893987
3021.417335,3604.723599,-75.606781,4703.508790
11487.063303,4868.347763,1992.239970,12476.114510
6152.709984,-4351.740306,4021.955320,7536.145158
2988.615831,3516.211312,-540.493419,4614.711971
8812.022920,-5475.622147,-2925.931929,10374.689674
7836.437733,5193.792531,3454.806003,9401.342308
5408.579593,4348.979649,3569.460566,6940.198643
5718.642011,2968.412795,-4940.903462,6443.162343
5784.141565,2650.633196,5149.158218,6362.558446
8162.885370,4919.761391,3847.471341,9530.831532
4502.418984,-4660.506624,-2043.215848,6480.131071
5221.356393,-1655.787043,5276.362397,5477.608357
7891.091880,4164.558652,4650.083754,8922.604991
10731.972590,-1362.944900,5508.399233,10818.172418
9139.525312,-4050.897154,-4644.411636,9997.034094
5972.965408,-3830.251915,4441.861099,7095.572246
6035.480408,-4207.738478,4117.990671,7357.451111
10554.185196,-2117.067985,5349.997905,10764.422976
5529.253244,2429.284758,-5135.493452,6039.376281
7513.362387,-1945.729672,5902.733621,7761.216291
11648.975498,5013.662262,1195.597591,12682.091287
8231.432442,-5947.146244,-1906.026016,10155.049409
7678.365085,6144.296849,1032.029494,9834.107694
4870.145966,-4689.180778,2540.668948,6760.675861
2999.494788,3494.173675,-755.198862,4605.021026
5361.212145,-852.892318,5537.048167,5428.629751
5549.456468,207.469264,5688.321557,5553.333286
7695.859024,5096.438690,3585.240957,9230.381001
3261.106010,3242.441597,-2206.948783,4598.721552
8401.938510,645.041324,6206.202015,8426.662983
6023.566133,-746.308352,-5835.325078,6069.623144
11111.679425,4535.436235,3079.358100,12001.649948
5669.425380,3634.595954,-4446.945017,6734.439241
8491.484640,-5070.770133,-3626.060313,9890.299345
3564.609450,3875.652372,-1790.117001,5265.654929
11891.782431,4520.443845,-2087.769285,12721.984985
5664.768273,-1113.794030,5633.279678,5773.225851
6126.454806,1125.674023,5808.751851,6229.012000
11192.679846,-2115.285653,5010.742897,11390.808379
10686.540231,5524.776269,-1375.237545,12030.182665
5514.764593,-1429.762113,5492.248775,5697.091206
9548.502578,-4382.392070,-4215.634079,10506.153517
7738.518479,4689.293817,-4108.677294,9048.433276
8015.569079,1840.744622,5966.459805,8224.213544
10793.193165,-195.970314,-5641.707213,10794.972120
5512.009506,2609.750470,5037.077168,6098.610195
4869.232912,-5306.394366,531.238170,7201.892134
4493.856183,106.196966,-5082.950021,4495.110809
7767.268249,5242.967853,3374.039304,9371.188183
10953.767912,5541.742147,-534.661343,12275.827364
8312.546240,1669.673965,6016.001883,8478.575125
10910.557009,5154.374832,2159.748658,12066.807124
12010.828119,3033.552271,3829.883479,12387.995459
5185.788203,4751.963837,2790.990461,7033.744351
5947.711888,919.731893,-5781.858807,6018.403730
3535.639426,-3705.858534,2055.204543,5121.926749
10686.148889,-2001.688786,-5332.577624,10872.006994
3733.531349,-3483.863088,-2760.856958,5106.521160
10786.663549,-339.581763,-5638.231493,10792.007519
7814.567817,3571.953670,5115.426225,8592.224577
6242.419309,92.124406,-5954.861445,6243.099049
3400.590177,3795.690445,-1522.036730,5096.202460
4425.328585,1790.038266,-4706.340119,4773.653745
3563.232799,3766.903923,-2005.498314,5185.189789
9586.563192,-4830.035877,-3678.312915,10734.590835
11772.451570,5020.140444,-683.918843,12798.141507
3086.713645,3695.029700,-22.032271,4814.669834
12121.218179,1883.610876,-4411.429908,12266.699641
10621.094966,-2980.487580,-4886.917453,11031.362767
5652.254875,-145.628427,-5734.357941,5654.130597
8563.680967,-5276.678094,3310.349482,10058.825151
3574.311677,2963.107061,3087.114541,4642.812447
3665.105267,3894.040625,-1997.948125,5347.574124
7573.829467,-1786.354579,5960.023376,7781.642210
3331.118133,3991.712847,-331.595390,5199.049862
7004.002288,5974.012219,-1435.222213,9205.697694
4525.682369,4803.959926,-1732.918437,6599.987263
11508.427834,4088.008286,3291.452971,12212.932611
7909.270856,-763.131241,6195.426535,7946.001181
11395.801118,4738.484583,2413.031529,12341.698395
11990.589608,2904.026990,3950.064403,12337.244907
11493.987824,930.074024,5173.048515,11531.556433
4257.177108,-4881.462847,-483.216988,6477.054613
8459.181274,-5186.879562,3463.483185,9922.775187
3686.695503,2832.273145,3361.566856,4649.031609
6824.724245,5826.582074,1840.439375,8973.623553
5358.238687,3049.720751,-4698.296275,6165.348205
4340.570700,-2483.838157,4304.238043,5001.000499
8467.844901,1133.501641,6133.051543,8543.373060
9662.676518,-4178.216071,-4378.204347,10527.336179
3100.101362,-3369.535756,-1563.192707,4578.689733
4059.203846,1752.741711,-4406.147738,4421.452179
3963.046007,-3319.203873,3268.021342,5169.414667
7877.081895,-548.592888,-6216.848873,7896.161937
8917.185978,-4122.189763,-4622.680757,9823.881829
7814.942640,5521.397370,2901.948174,9568.654941
8511.271296,-5511.763528,2909.411887,10140.082656
11851.813653,859.962262,-4935.478085,11882.971933
11154.498361,-29.395970,-5458.586060,11154.537095
6025.660172,-786.818395,-5831.048404,6076.813614
8137.797716,4127.669476,4686.882426,9124.768872
10167.526083,-4111.855641,4231.325404,10967.494858
5101.677544,-1045.103083,-5366.435916,5207.624623
6949.545197,6115.333175,-474.846262,9257.077200
5904.386362,-4069.746188,4186.372354,7171.095617
11021.083452,-901.172931,-5457.021130,11057.865667
3258.599965,-3691.113767,1313.078657,4923.697246
8210.877006,756.466091,-6197.907161,8245.649892
8391.049996,-5995.299800,-1724.691388,10312.775559
5104.884338,3675.037496,-4049.785601,6290.130738
9924.238074,-4162.731180,4291.512853,10761.915825
11156.074684,4324.165923,3332.030110,11964.798923
6553.385257,-2901.421889,-5302.771259,7166.945466
8556.816833,2882.912671,5521.991207,9029.413036
11021.019474,1443.726940,-5339.892070,11115.179608
7440.627189,-6206.934223,-156.889656,9689.631852
10869.683136,5442.887825,1351.687026,12156.275719
10021.750602,-2738.198804,5280.644325,10389.091290
6830.622952,-2321.786186,-5652.770723,7214.436985
8220.025843,3337.233552,5277.088148,8871.637539
5361.467749,4739.354087,-2987.366076,7155.893626
4755.567963,-2106.534887,-4819.623605,5201.241764
8477.594332,70.690116,-6235.035759,8477.889050
9842.956788,-3963.655688,-4509.610681,10611.049182
5051.881240,-1507.276586,5226.611467,5271.943358
4625.523303,4995.841561,1350.262721,6808.369756
8488.365818,-5430.480225,3062.422840,10076.828357
4439.763705,-4840.500022,-1416.729397,6568.252601
5652.680859,-4399.730925,-3679.957316,7163.130119
3891.449151,-192.376096,4591.540151,3896.201363
5214.765740,-4711.916220,2892.326950,7028.224255
4768.529808,5269.350740,93.727548,7106.682331
5190.819499,-4246.280562,3519.410346,6706.377985
6743.795604,6070.083276,-512.958544,9073.295439
3962.802592,1442.763973,4429.268055,4217.270713
7123.731605,-6004.540970,-1397.314660,9316.762541
5577.543975,-3759.774906,4288.746549,6726.433241
8440.363884,-6145.322586,-1064.064515,10440.533137
3882.041759,-3629.310592,-2801.859942,5314.333786
5386.286374,-1622.210601,-5376.374397,5625.268717
4843.064093,4467.245396,-2879.444733,6588.744284
4634.636799,-1799.274357,4858.726698,4971.644242
11607.122410,4907.690914,-1668.128855,12602.012567
5762.105200,3561.337696,4556.869055,6773.845475
7660.466082,-1481.581824,-6048.672990,7802.424321
4153.597702,-2830.855229,-3904.780141,5026.541077
5739.129956,-375.158306,5762.004573,5751.378652
11929.583378,4598.752929,1829.098473,12785.284044
11373.915822,332.905756,5322.482643,11378.786727
5579.244256,-392.142534,-5690.211965,5593.008335
11002.972720,4006.103171,3828.928128,11709.580321
4515.142562,5014.288036,931.655662,6747.562291
6114.217037,2879.598367,5166.091119,6758.382701
4579.208233,4826.751813,-1779.098441,6653.321059
6734.690620,-2531.872940,-5538.568994,7194.889737
7380.918939,-1633.377427,5982.810365,7559.489810
8079.849044,3582.855326,5116.485932,8838.597901
5729.357671,3972.117374,4184.677038,6971.603528
8250.977628,-477.836992,6226.165151,8264.802478
11281.597293,1930.715122,5029.574441,11445.614809
9379.944322,-4310.546685,-4341.647535,10322.992212
8215.891817,2896.060998,5533.814245,8711.374613
4767.349005,-4956.524393,-1782.175084,6877.117899
5695.950593,1628.461440,-5519.021123,5924.165748
8237.908778,4875.049383,-3901.441397,9572.316727
11705.634019,3758.631728,3468.888267,12294.274287
11921.991384,4509.224553,2054.784235,12746.253748
4702.751313,-4890.674500,-1844.439662,6784.877816
11618.945012,-251.288508,5168.807912,11621.662063
4590.058281,357.915122,-5137.571830,4603.991557
4734.995902,5199.641886,-714.546749,7032.528844
5492.318338,-813.347205,5607.005525,5552.215269
11061.135450,3305.030851,4409.938604,11544.346944
11798.450148,3689.904199,3443.868684,12361.990895
7810.872507,647.189993,6203.933906,7837.638943
4096.446525,-3198.373030,-3544.888889,5197.159240
11237.357750,4015.117107,3630.994326,11933.120907
11754.924900,5065.009578,394.918267,12799.710209
4236.846204,-2518.713809,-4192.738858,4928.974032
3640.712365,3693.900181,-2297.169301,5186.490632
5662.071696,-1263.687940,-5598.964752,5801.375966
7113.648076,-1625.274046,-5946.069198,7296.951739
5683.785711,1732.407282,5483.837617,5941.940340
5200.298000,-4217.060496,3561.674938,6695.274342
4084.290854,1501.263891,-4521.010576,4351.462403
4566.537833,4845.981165,1695.201144,6658.588532
8180.467108,-6011.379011,-1689.321041,10151.685561
3510.013250,-3065.345753,-2886.981146,4660.100600
3127.948932,-3488.182854,-1382.083158,4685.241098
8401.552229,-710.625180,6198.357582,8431.551933
11056.279042,-1760.624705,5223.981515,11195.584202
8351.864086,3181.969832,5367.898821,8937.480950
4164.473479,-4806.442128,487.545576,6359.616756
11566.133847,5185.958377,488.846633,12675.551919
4724.878236,-2414.461676,4651.213442,5306.043680
5885.629671,-4175.224819,4072.011232,7216.172040
11358.783137,4919.303675,-2081.085238,12378.267366
6957.597294,-2214.955646,-5722.621085,7301.656567
8456.321365,2819.560197,5561.692797,8913.994096
8249.291332,-4980.526563,3764.263696,9636.205286
4872.163477,-5102.235343,1552.785813,7054.841065
8089.957062,-5608.176594,-2747.125689,9843.731507
12007.588233,1982.573616,-4470.385837,12170.159133
7959.092022,-1257.523666,-6114.789723,8057.823006
6912.653140,-2257.110648,-5696.322341,7271.816961
5137.394765,3982.492185,3774.309879,6500.236071
8003.124642,4080.672253,-4725.056842,8983.423071
7745.825301,5077.598712,-3615.224377,9261.739484
3744.794552,1935.959113,-4011.307007,4215.616672
5101.158683,5189.355624,1718.031744,7276.759698
5538.690923,341.597689,-5676.198419,5549.214911
11520.171211,1375.738733,-5055.515235,11602.025763
8221.246553,1502.661457,-6060.363737,8357.444965
3810.997813,3485.551553,-2877.134534,5164.569097
5535.084646,74.458981,-5683.191599,5535.585441
7866.524648,-5731.154411,2471.097300,9732.848551
10793.684735,-2558.124641,-5031.285097,11092.683708
7015.903085,5957.790961,-1507.471113,9204.247347
11759.354733,5077.600423,4.905804,12808.764569
8174.749078,-5667.437436,2622.854772,9947.178975
4632.408632,4425.721635,-2691.836812,6406.732531
11557.855966,3638.187440,-3736.901349,12116.948560
4465.225427,505.004024,5037.462071,4493.691931
8086.549820,-5203.235079,-3455.118065,9615.921343
11592.579560,4513.500140,-2568.952805,12440.240527
5218.043752,4651.860205,-2987.879582,6990.549618
11153.495473,4879.591307,2451.782522,12174.188786
11490.626577,-267.213242,5252.084659,11493.733164
8770.772257,2258.245259,-5786.640050,9056.827128
5003.819889,-2059.375088,5005.280976,5411.029406
4763.343998,4636.978209,-2495.171558,6647.632131
10944.826135,5175.472667,-2064.004525,12106.805377
5899.392692,-3500.004985,4670.282343,6859.509387
3751.504611,-3315.257982,-2986.108803,5006.468050
8210.761364,4309.866620,4519.168821,9273.163023
8119.825281,-5254.826083,-3373.100750,9671.853998
5681.373795,-4204.151877,-3920.345003,7067.736639
7745.102497,-5639.660364,-2658.303226,9580.834082
11500.390173,4885.596342,1932.026584,12495.120077
7646.922861,-697.348314,6188.798494,7678.653783
8505.012191,2320.664234,5784.365326,8815.935280
7786.930806,525.081025,6215.394103,7804.614114
9481.591831,-4446.358486,-4168.802731,10472.377354
3092.355709,-3593.331038,-890.494583,4740.748019
7881.381331,4430.625712,4394.517905,9041.383516
9435.866859,-4148.002995,4478.699502,10307.352339
11512.339555,3747.592836,3668.794829,12106.957260
6787.102542,5821.777275,1825.580757,8941.915430
7678.171197,5153.278385,3499.466914,9247.193684
7770.782427,-6120.628129,-1186.422886,9891.771743
6944.252802,-3518.959567,5023.853802,7784.967785
5925.551694,-4523.102714,3706.104837,7454.570480
8506.432226,4068.324292,-4722.578748,9429.244496
5579.285407,-4808.869629,3069.522919,7365.707893
8173.401759,-5767.723467,-2394.311798,10003.555883
5043.479346,3765.729974,-3918.493084,6294.235946
4524.845221,5085.326856,-466.054372,6806.965073
4507.394858,-15.136954,5092.849616,4507.420274
10086.314631,-3817.672008,4535.965381,10784.635478
3155.899356,3731.740165,636.724179,4887.288144
7700.424318,-6112.409902,-1207.354012,9831.484602
6629.018403,-3357.758166,5050.152734,7430.910098
7934.349715,4095.316988,-4711.733709,8928.915199
7810.961054,-5908.494475,1996.494052,9793.948108
5693.465292,428.620897,-5738.847960,5709.576420
4977.137917,-5108.339791,1741.022771,7132.113100
4549.251974,4941.541281,1345.483365,6716.734605
4155.484309,-2393.769920,-4188.044717,4795.642217
10889.907245,-2195.258592,5150.212885,11108.971154
5696.400971,-4285.929978,-3839.255454,7128.687102
6025.599368,-3940.145005,4368.024551,7199.485427
4462.371227,4972.439907,949.468927,6681.161246
7801.541515,3105.690157,-5408.690333,8396.985254
5880.747922,2310.410411,-5352.188841,6318.321960
9216.681833,-5160.592625,3342.136426,10563.093309
5976.195614,365.371079,-5854.493666,5987.354177
4567.012237,-4760.514762,-1922.972074,6596.976700
7943.174427,5097.729224,3604.403347,9438.265901
4953.972472,-5127.722554,-1635.361209,7129.893536
4895.881325,5278.799220,862.049312,7199.678823
8526.226159,3474.411239,5172.674814,9206.957477
9263.993598,-4706.803259,3941.953733,10391.129597
4647.413369,4883.009768,1755.477340,6741.085625
5684.122775,2755.104449,5048.286785,6316.632984
4273.250099,1647.845271,4635.086512,4579.962930
6315.987974,-4237.949036,-4216.599560,7606.044710
5236.290542,4526.884953,3192.777745,6921.808002
10944.179621,670.081127,5530.957513,10964.674017
7842.410339,3059.927206,-5437.114848,8418.227512
11174.611908,1856.351320,-5123.711878,11327.753154
8597.203298,559.843756,6201.292918,8615.412328
5533.963988,-4715.770269,-3170.896310,7270.711564
3522.429712,-3535.971136,-2309.455911,4991.052289
11691.029140,4014.050438,3185.696318,12360.936990
3444.191187,3496.247361,2214.136167,4907.769202
4431.584460,5037.196841,-3.044018,6709.120124
4670.453780,4470.332246,2665.186478,6465.060627
5380.336170,-53.675480,5612.377212,5380.603903
8798.981281,-5297.065568,3239.606836,10270.393138
3566.267632,3543.819687,2385.396456,5027.616016
4039.021250,-2842.363811,3776.360815,4938.899138
10719.230277,-2118.152300,-5269.642561,10926.502959
3195.329259,3686.035425,-1072.571584,4878.215476
11964.534561,2267.101136,4371.450322,12177.431372
11595.836615,3290.392031,4012.882860,12053.634578
4681.599233,5201.873747,-346.133829,6998.347080
10526.087603,-2526.334893,5182.191268,10825.012158
5673.230605,3619.109462,4462.985322,6729.301509
5005.797098,-4245.668770,3355.529327,6563.818088
11719.362384,4188.880255,2920.772695,12445.488037
5052.637134,-4300.224345,-3331.700201,6634.837709
5516.384469,896.828329,5604.441669,5588.810129
11218.301886,2499.123584,4813.242890,11493.298739
10908.863352,5549.616530,666.989881,12239.344070
4384.599513,2244.605785,4472.954385,4925.745428
6143.328816,-3901.831092,4458.061271,7277.690212
11922.444139,1717.180779,-4648.669780,12045.471517
11941.210511,3754.522096,-3212.576804,12517.545472
10873.713088,5603.559058,-216.917466,12232.641188
7402.778754,-2123.384928,5830.466457,7701.291893
5130.463247,3913.969005,-3838.594696,6452.968813
3333.480165,3571.241494,1821.110084,4885.269268
2993.395274,3558.438048,223.022195,4650.042646
5115.133452,4938.706684,2363.288825,7110.233044
8107.136027,4248.762545,4576.361181,9153.012494
7887.011291,-6238.390366,-163.003048,10055.966461
5056.516274,5236.838137,-1480.654808,7279.617470
6887.519672,5928.360300,-1532.326626,9087.539990
5130.523718,-5022.545605,-2196.158882,7179.710160
6135.824290,-4112.232151,-4261.648992,7386.392420
5997.841863,-835.281993,-5812.293479,6055.724813
9087.691984,-5068.561172,3518.486983,10405.597433
12010.136162,1326.556920,-4704.844127,12083.175240
8676.421110,1252.766955,-6093.814075,8766.396542
7718.470362,5261.485407,3341.945750,9341.199785
4581.419449,-4616.069679,2269.331799,6503.653085
4521.246532,-2793.537306,4271.426611,5314.651529
4600.922636,4623.222539,-2285.009706,6522.474664
8572.546730,-5755.184099,-2382.650955,10325.245830
7390.616633,6195.640297,279.144660,9644.022652
3062.987730,3397.149767,1366.073047,4574.114163
8590.617257,797.260651,-6177.853913,8627.533216
8672.487160,-5927.469775,1887.531937,10504.614771
5309.932199,-742.757929,5527.866528,5361.629351
5328.840032,3039.462843,4686.772256,6134.726600
4384.638956,1987.313274,-4593.507423,4813.987206
5623.689973,1268.134612,5582.655078,5764.898465
7331.549485,6194.373380,-151.667755,9598.014348
8367.639382,-5659.566874,2626.938716,10101.885271
10206.569878,-2803.658414,5177.599106,10584.638359
3459.646561,3971.649434,-1224.896700,5267.177000
3501.165992,2796.711856,-3135.392454,4481.044578
7281.774621,-2262.468246,5759.695335,7625.156011
9006.837013,-5280.700590,-3212.770642,10440.733293
7356.573609,5570.963582,2717.578872,9227.936416
6842.099277,6034.708520,-977.453714,9123.158962
11011.188877,3801.461715,-4025.343622,11648.922339
5595.860958,-91.961276,-5712.341002,5596.616544
5913.300984,-3669.658688,4544.404512,6959.419761
11121.939022,5443.953513,617.837114,12382.817025
